,title,start_time,end_time,word,stutter_type
97,p000001s000001w000098,37.965,40.02,and,n
98,p000001s000001w000099,40.02,40.2,um,i
99,p000001s000001w000100,40.2,40.675,YYYYYOU,p
100,p000001s000001w000101,40.675,40.795,all,n
101,p000001s000001w000102,40.795,41.035,wired,n
102,p000001s000001w000103,41.035,41.05,up,n
103,p000001s000001w000104,41.05,41.12,to,n
104,p000001s000001w000105,41.12,41.64,"stuff,",n
105,p000001s000001w000106,41.64,43.285,WHICHCHCHCHCHCH,p
106,p000001s000001w000107,43.285,44.345,um,i
107,p000001s000001w000108,44.345,44.48,C,s
108,p000001s000001w000109,44.48,44.48,C,s
109,p000001s000001w000110,44.705,44.905,tell,n
110,p000001s000001w000111,44.905,45.39,if,n
111,p000001s000001w000112,45.39,45.42,you've,n
112,p000001s000001w000113,45.42,45.535,hit,n
113,p000001s000001w000114,45.535,45.63,the,n
114,p000001s000001w000115,45.63,45.915,other,n
115,p000001s000001w000116,45.915,46.115,person,n
116,p000001s000001w000117,46.115,46.15,or,n
117,p000001s000001w000118,46.15,47.43,not.,n
118,p000001s000001w000119,47.43,48.065,And,n
119,p000001s000001w000120,48.065,50.355,um,i
120,p000001s000001w000121,50.355,50.53,THERE'S,n
121,p000001s000001w000122,50.53,50.585,a,n
122,p000001s000001w000123,50.585,50.95,metal,n
123,p000001s000001w000124,50.95,51.36,foil,n
124,p000001s000001w000125,51.36,51.68,"often,",n
125,p000001s000001w000126,51.68,51.975,which,n
126,p000001s000001w000127,51.975,52.24,means,n
127,p000001s000001w000128,52.24,52.37,that,n
128,p000001s000001w000129,52.37,52.72,light,n
129,p000001s000001w000130,52.72,52.955,doesn't,n
130,p000001s000001w000131,52.955,53.17,come,n
131,p000001s000001w000132,53.17,53.325,up,n
132,p000001s000001w000133,53.325,53.465,if,n
133,p000001s000001w000134,53.465,53.49,you,n
134,p000001s000001w000135,53.49,53.52,hit,n
135,p000001s000001w000136,53.52,53.645,the,n
136,p000001s000001w000137,53.645,54.85,floor.,n
137,p000001s000001w000138,54.85,55.68,And,n
138,p000001s000001w000139,55.68,57.83,"um,",i
139,p000001s000001w000140,57.83,58.1,I've,n
140,p000001s000001w000141,58.1,58.425,entered,n
141,p000001s000001w000142,58.425,58.475,a,n
142,p000001s000001w000143,58.475,58.65,few,n
143,p000001s000001w000144,58.65,59.75,"competitions,",n
144,p000001s000001w000145,59.75,59.9,I,n
145,p000001s000001w000146,59.9,60.06,did,n
146,p000001s000001w000147,60.06,60.245,quite,n
147,p000001s000001w000148,60.245,60.605,"well,",n
148,p000001s000001w000149,60.605,62.535,um,i
149,p000001s000001w000150,62.535,62.83,about,n
150,p000001s000001w000151,62.83,62.89,a,n
151,p000001s000001w000152,62.89,63.17,year,n
152,p000001s000001w000153,63.17,63.49,ago,n
153,p000001s000001w000154,63.49,63.72,when,n
154,p000001s000001w000155,63.72,63.93,I,n
155,p000001s000001w000156,63.93,64.145,came,n
156,p000001s000001w000157,64.145,65.52,SSSSSSEVENTH,p
157,p000001s000001w000158,65.52,65.555,in,n
158,p000001s000001w000159,65.555,66.285,"Surrey,",n
159,p000001s000001w000160,66.285,66.46,um,i
160,p000001s000001w000161,66.46,66.875,which,n
161,p000001s000001w000162,66.875,67.88,wasn't,n
162,p000001s000001w000163,67.88,68.415,bad.,n
163,p000001s000001w000164,68.415,68.475,"Um,",i
164,p000001s000001w000165,68.475,68.97,I've,n
165,p000001s000001w000166,68.97,69.545,not,n
166,p000001s000001w000167,69.545,69.64,been,n
167,p000001s000001w000168,69.64,69.81,doing,n
168,p000001s000001w000169,69.81,69.895,it,n
169,p000001s000001w000170,69.895,70.07,so,n
170,p000001s000001w000171,70.07,70.255,much,n
171,p000001s000001w000172,70.255,70.57,recently,n
172,p000001s000001w000173,70.57,71.155,"though,",n
173,p000001s000001w000174,71.155,72.305,but,n
174,p000001s000001w000175,72.305,72.53,I,n
175,p000001s000001w000176,72.53,72.69,have,n
176,p000001s000001w000177,72.69,72.78,done,n
177,p000001s000001w000178,72.78,72.785,a,n
178,p000001s000001w000179,72.785,73.02,bit,n
179,p000001s000001w000180,73.02,73.03,of,n
180,p000001s000001w000181,73.03,74.095,"sabre,",n
181,p000001s000001w000182,74.095,74.655,um,i
182,p000001s000001w000183,74.655,74.905,most,n
183,p000001s000001w000184,74.905,74.945,of,n
184,p000001s000001w000185,74.945,75.01,our,n
185,p000001s000001w000186,75.01,75.265,school,n
186,p000001s000001w000187,75.265,75.72,fencing,n
187,p000001s000001w000188,75.72,76.475,competitions,n
188,p000001s000001w000189,76.475,76.615,are,n
189,p000001s000001w000190,76.615,76.975,sabre,n
190,p000001s000001w000191,76.975,77.305,rather,n
191,p000001s000001w000192,77.305,77.5,than,n
192,p000001s000001w000193,77.5,78.58,"epee,",n
193,p000001s000001w000194,78.58,78.91,erm,i
194,p000001s000001w000195,78.91,79.45,which,n
195,p000001s000001w000196,79.45,79.455,is,n
196,p000001s000001w000197,79.455,79.455,a,n
197,p000001s000001w000198,79.455,79.695,bit,n
198,p000001s000001w000199,79.695,80.09,of,n
199,p000001s000001w000200,80.09,80.105,a,n
200,p000001s000001w000201,80.105,80.53,pain,n
201,p000001s000001w000202,80.53,80.95,because,n
202,p000001s000001w000203,80.95,81.12,it's,n
203,p000001s000001w000204,81.12,81.475,mostly,n
204,p000001s000001w000205,81.475,81.735,loads,n
205,p000001s000001w000206,81.735,81.975,of,n
206,p000001s000001w000207,81.975,82.505,inexperienced,n
207,p000001s000001w000208,82.505,83.02,people,n
208,p000001s000001w000209,83.02,83.125,WHO,ph
209,p000001s000001w000210,83.125,83.555,JUST,ph
210,p000001s000001w000211,83.555,84.465,WILL,ph
211,p000001s000001w000212,84.465,84.52,WHO,ph
212,p000001s000001w000213,84.52,84.705,JUST,ph
213,p000001s000001w000214,84.705,84.91,hit,n
214,p000001s000001w000215,84.91,85.62,"you,",n
215,p000001s000001w000216,85.62,86.47,and,n
216,p000001s000001w000217,86.47,86.625,I,n
217,p000001s000001w000218,86.625,86.635,would,n
218,p000001s000001w000219,86.635,87.14,always,n
219,p000001s000001w000220,87.14,87.32,wake,n
220,p000001s000001w000221,87.32,87.47,up,n
221,p000001s000001w000222,87.47,87.53,the,n
222,p000001s000001w000223,87.53,87.68,next,n
223,p000001s000001w000224,87.68,87.855,day,n
224,p000001s000001w000225,87.855,88.025,with,n
225,p000001s000001w000226,88.025,88.03,all,n
226,p000001s000001w000227,88.03,88.185,these,n
227,p000001s000001w000228,88.185,89.5,"bruises,",n
228,p000001s000001w000229,89.5,90.37,um,i
229,p000001s000001w000230,90.37,90.57,and,n
230,p000001s000001w000231,90.57,90.645,bleeding,n
231,p000001s000001w000232,90.645,90.69,a,n
232,p000001s000001w000233,90.69,90.885,bit.,n
233,p000001s000001w000234,90.885,93.005,Erm,i
234,p000001s000001w000235,93.005,93.175,I've,n
235,p000001s000001w000236,93.175,93.48,entered,n
236,p000001s000001w000237,93.48,93.55,a,n
237,p000001s000001w000238,93.55,93.63,couple,n
238,p000001s000001w000239,93.63,93.935,of,n
239,p000001s000001w000240,93.935,94.28,sabre,n
240,p000001s000001w000241,94.28,95.08,competitions,n
241,p000001s000001w000242,95.08,95.9,as,n
242,p000001s000001w000243,95.9,96.06,"well,",n
243,p000001s000001w000244,96.06,96.63,um,i
244,p000001s000001w000245,96.63,96.72,I'm,n
245,p000001s000001w000246,96.72,96.94,not,n
246,p000001s000001w000247,96.94,97.11,generally,n
247,p000001s000001w000248,97.11,97.3,very,n
248,p000001s000001w000249,97.3,97.48,good,n
249,p000001s000001w000250,97.48,97.595,at,n
250,p000001s000001w000251,97.595,98.05,sabre,n
251,p000001s000001w000252,98.05,98.4,because,n
252,p000001s000001w000253,98.4,98.45,I,n
253,p000001s000001w000254,98.45,98.625,don't,n
254,p000001s000001w000255,98.625,98.825,really,n
255,p000001s000001w000256,98.825,99.18,practise,n
256,p000001s000001w000257,99.18,99.26,"it,",n
257,p000001s000001w000258,99.26,100.705,but,n
258,p000001s000001w000259,100.705,100.97,once,n
259,p000001s000001w000260,100.97,101.085,I,n
260,p000001s000001w000261,101.085,101.325,got,n
261,p000001s000001w000262,101.325,101.665,to,n
262,p000001s000001w000263,101.665,101.85,the,n
263,p000001s000001w000264,101.85,102.285,last,n
264,p000001s000001w000265,102.285,102.895,sixteen,n
265,p000001s000001w000266,102.895,103.38,of,n
266,p000001s000001w000267,103.38,103.625,the,n
267,p000001s000001w000268,103.625,103.8,public,n
268,p000001s000001w000269,103.8,104.085,school,n
269,p000001s000001w000270,104.085,104.62,fencing,n
270,p000001s000001w000271,104.62,105.005,"competitions,",n
271,p000001s000001w000272,105.005,105.14,which,n
272,p000001s000001w000273,105.14,105.235,I,n
273,p000001s000001w000274,105.235,105.61,thougth,n
274,p000001s000001w000275,105.61,105.775,wasn't,n
275,p000001s000001w000276,105.775,107.04,bad.,n
276,p000001s000001w000277,107.04,108.835,"Um,",i
277,p000001s000001w000278,108.835,109.435,dee,n
278,p000001s000001w000279,109.435,109.65,dum,n
279,p000001s000001w000280,109.65,110.145,dee,n
280,p000001s000001w000281,110.145,111.815,dum.,n
281,p000001s000001w000282,111.815,113.825,"Erm,",i
282,p000001s000001w000283,113.825,113.95,I,n
283,p000001s000001w000284,113.95,114.14,don't,n
284,p000001s000001w000285,114.14,114.37,think,n
285,p000001s000001w000286,114.37,114.64,I'm,n
286,p000001s000001w000287,114.64,115.1,realistically,n
287,p000001s000001w000288,115.1,115.605,going,n
288,p000001s000001w000289,115.605,115.805,to,n
289,p000001s000001w000290,115.805,115.835,be,n
290,p000001s000001w000291,115.835,115.835,able,n
291,p000001s000001w000292,115.835,115.835,to,n
292,p000001s000001w000293,115.835,115.975,keep,n
293,p000001s000001w000294,115.975,116.295,fencing,n
294,p000001s000001w000295,116.295,116.33,up,n
295,p000001s000001w000296,116.33,116.53,at,n
296,p000001s000001w000297,116.53,117.415,"University,",n
297,p000001s000001w000298,117.415,118.45,BECAUSSSSS,p
298,p000001s000001w000299,118.45,118.975,there's,n
299,p000001s000001w000300,118.975,119.26,other,n
300,p000001s000001w000301,119.26,119.99,things,n
301,p000001s000001w000302,119.99,120.945,that,n
302,p000001s000001w000303,120.945,121.085,I,n
303,p000001s000001w000304,121.085,121.255,probably,n
304,p000001s000001w000305,121.255,121.51,want,n
305,p000001s000001w000306,121.51,121.66,to,n
306,p000001s000001w000307,121.66,121.725,do,n
307,p000001s000001w000308,121.725,122.49,"instead,",n
308,p000001s000001w000309,122.49,122.565,I'm,n
309,p000001s000001w000310,122.565,122.795,not,n
310,p000001s000001w000311,122.795,123.035,sure,n
311,p000001s000001w000312,123.035,123.035,I'll,n
312,p000001s000001w000313,123.035,123.16,have,n
313,p000001s000001w000314,123.16,123.23,the,n
314,p000001s000001w000315,123.23,123.42,"time,",n
315,p000001s000001w000316,123.42,125.125,but,n
316,p000001s000001w000317,125.125,125.225,I'll,n
317,p000001s000001w000318,125.225,125.525,probably,n
318,p000001s000001w000319,125.525,125.935,enter,n
319,p000001s000001w000320,125.935,126.29,the,n
320,p000001s000001w000321,126.29,126.465,public,n
321,p000001s000001w000322,126.465,126.77,schools,n
322,p000001s000001w000323,126.77,127.055,again,n
323,p000001s000001w000324,127.055,127.27,this,n
324,p000001s000001w000325,127.27,127.8,year,n
