,title,start_time,end_time,word,stutter_type
131,p000001s000001w000132,101.37,102.465,"Dorset,",n
132,p000001s000001w000133,102.465,102.78,um,n
133,p000001s000001w000134,102.78,103.155,what,n
134,p000001s000001w000135,103.155,103.365,we,n
135,p000001s000001w000136,103.365,103.365,do,n
136,p000001s000001w000137,103.365,103.47,is,n
137,p000001s000001w000138,103.47,103.72,we,n
138,p000001s000001w000139,103.72,103.94,have,n
139,p000001s000001w000140,103.94,104.545,THIS,s
140,p000001s000001w000141,104.545,104.83,UM,s
141,p000001s000001w000142,104.83,105.21,THIS,s
142,p000001s000001w000143,105.21,105.45,UM,s
143,p000001s000001w000144,105.45,108.365,"TH{x41}ING,",n
144,p000001s000001w000145,108.365,109.415,W,s
145,p000001s000001w000146,109.415,109.525,ICH,s
146,p000001s000001w000147,109.525,109.545,we,n
147,p000001s000001w000148,109.545,109.65,do,n
148,p000001s000001w000149,109.65,109.905,on,n
149,p000001s000001w000150,109.905,111.645,W,s
150,p000001s000001w000151,111.645,112.275,EDNESDAY,s
151,p000001s000001w000152,112.275,112.865,afternoons,n
152,p000001s000001w000153,112.865,112.94,which,n
153,p000001s000001w000154,112.94,113.135,is,n
154,p000001s000001w000155,113.135,113.55,called,n
155,p000001s000001w000156,113.55,113.785,THE,s
156,p000001s000001w000157,113.785,113.95,UM,s
157,p000001s000001w000158,113.95,113.955,THE,s
158,p000001s000001w000159,113.955,113.97,UM,s
159,p000001s000001w000160,113.97,114.515,S{x36},n
160,p000001s000001w000161,114.515,120.735,S{x46},n
161,p000001s000001w000162,120.735,121.345,S{x18},n
162,p000001s000001w000163,121.345,121.355,EE,s
163,p000001s000001w000164,121.355,121.63,SEE,s
164,p000001s000001w000165,121.63,121.865,"EF,",s
165,p000001s000001w000166,121.865,122.13,um,n
166,p000001s000001w000167,122.13,122.99,which,n
167,p000001s000001w000168,122.99,123.1,is,n
168,p000001s000001w000169,123.1,123.555,LIKE,s
169,p000001s000001w000170,123.555,123.75,THE,s
170,p000001s000001w000171,123.75,124.825,LIKE,s
171,p000001s000001w000172,124.825,125.21,V,s
172,p000001s000001w000173,125.21,125.445,ERY,s
173,p000001s000001w000174,125.445,126.465,low,n
174,p000001s000001w000175,126.465,127.145,down,n
175,p000001s000001w000176,127.145,127.225,um,n
176,p000001s000001w000177,127.225,129.015,F,s
177,p000001s000001w000178,129.015,129.445,ATING,s
178,p000001s000001w000179,129.445,129.62,of,n
179,p000001s000001w000180,129.62,130.18,like,n
180,p000001s000001w000181,130.18,130.525,the,n
181,p000001s000001w000182,130.525,130.805,armed,n
182,p000001s000001w000183,130.805,131.91,forces.,n
183,p000001s000001w000184,131.91,132.24,Um,n
184,p000001s000001w000185,132.24,133.015,W,s
185,p000001s000001w000186,133.015,133.48,OT,s
186,p000001s000001w000187,133.48,133.72,we,n
