,title,start_time,end_time,word,stutter_type
143,p000001s000001w000144,106.23,107.305,Pokemons,n
144,p000001s000001w000145,107.305,107.97,they,n
145,p000001s000001w000146,107.97,108.98,have,n
146,p000001s000001w000147,108.98,110.27,to,n
147,p000001s000001w000148,110.27,110.59,find,n
148,p000001s000001w000149,110.59,110.92,found.,n
149,p000001s000001w000150,110.92,112.325,SO,s
150,p000001s000001w000151,112.325,112.34,they,n
151,p000001s000001w000152,112.34,112.605,went,n
152,p000001s000001w000153,112.605,112.65,to,n
153,p000001s000001w000154,112.65,113.12,this,n
154,p000001s000001w000155,113.12,113.885,um,i
155,p000001s000001w000156,113.885,114.275,white,n
156,p000001s000001w000157,114.275,116.615,house.,n
157,p000001s000001w000158,116.615,117.145,AND,s
158,p000001s000001w000159,117.145,117.17,you,n
159,p000001s000001w000160,117.17,117.355,see,n
160,p000001s000001w000161,117.355,117.56,when,n
161,p000001s000001w000162,117.56,117.675,they,n
162,p000001s000001w000163,117.675,118.085,went,n
163,p000001s000001w000164,118.085,118.58,inside,n
164,p000001s000001w000165,118.58,120.075,it,n
165,p000001s000001w000166,121.075,121.17,they,n
166,p000001s000001w000167,121.17,121.455,saw,n
167,p000001s000001w000168,121.455,121.93,this,n
168,p000001s000001w000169,121.93,122.42,animal,n
169,p000001s000001w000170,122.42,123.415,um,i
170,p000001s000001w000171,123.415,124.26,I,n
171,p000001s000001w000172,124.26,124.615,think,n
172,p000001s000001w000173,124.615,124.885,it's,ph
173,p000001s000001w000174,124.885,125.065,uh,ph
174,p000001s000001w000175,125.065,125.575,it's,ph
175,p000001s000001w000176,125.575,126.115,a,ph
176,p000001s000001w000177,126.115,126.385,it's,ph
177,p000001s000001w000178,126.385,126.59,a,ph
178,p000001s000001w000179,129.59,130.29,beetle,n
179,p000001s000001w000180,130.29,130.59,I,ph
180,p000001s000001w000181,130.59,131.14,CAN'T,ph
181,p000001s000001w000182,131.14,132.68,I,ph
182,p000001s000001w000183,132.68,133.355,CAN'T,ph
183,p000001s000001w000184,133.355,134.42,remember,n
184,p000001s000001w000185,134.42,136.81,and,n
185,p000001s000001w000186,136.81,137.66,um,i
186,p000001s000001w000187,137.66,137.86,and,n
187,p000001s000001w000188,137.86,137.895,it,n
188,p000001s000001w000189,137.895,139.165,could,n
189,p000001s000001w000190,139.165,139.695,talk,n
190,p000001s000001w000191,139.695,139.97,but,n
191,p000001s000001w000192,139.97,140.25,it,n
192,p000001s000001w000193,140.25,141.265,wasn't,n
193,p000001s000001w000194,141.265,141.275,a,n
194,p000001s000001w000195,141.275,141.275,real,n
195,p000001s000001w000196,141.275,141.335,beetle,n
196,p000001s000001w000197,141.335,141.53,it,n
197,p000001s000001w000198,141.53,141.715,was,n
198,p000001s000001w000199,141.715,141.72,a,n
199,p000001s000001w000200,141.72,141.72,boy,n
200,p000001s000001w000201,141.72,142.295,inside,n
201,p000001s000001w000202,142.295,142.41,this,n
202,p000001s000001w000203,142.41,143.4,costume,n
