,title,start_time,end_time,word,stutter_type
39,p000001s000001w000040,20.36,21.36,C,s
40,p000001s000001w000041,21.36,22.14,"OMPUTER,",s
41,p000001s000001w000042,22.14,23.035,called,n
42,p000001s000001w000043,23.035,24.735,RRRRRRRU,s
43,p000001s000001w000044,24.735,24.915,RU,s
44,p000001s000001w000045,24.915,25.545,RRRRRRE,s
45,p000001s000001w000046,25.545,25.575,RED,s
46,p000001s000001w000047,25.575,27.475,Alert.,n
47,p000001s000001w000048,27.475,27.605,"Um,",i
48,p000001s000001w000049,27.605,27.95,but,n
49,p000001s000001w000050,27.95,28.225,MA,s
50,p000001s000001w000051,28.225,28.345,MA,s
51,p000001s000001w000052,28.345,28.61,MY,s
52,p000001s000001w000053,28.61,28.81,best,n
53,p000001s000001w000054,28.81,30.185,present,n
54,p000001s000001w000055,30.185,30.585,um,i
55,p000001s000001w000056,30.585,30.785,AR,s
56,p000001s000001w000057,30.785,30.795,AR,s
57,p000001s000001w000058,30.795,30.895,I,n
58,p000001s000001w000059,30.895,31.11,got,n
59,p000001s000001w000060,31.11,32.375,WWWWWWW-,s
60,p000001s000001w000061,32.375,32.66,um,i
61,p000001s000001w000062,32.66,33.215,WOZ,s
62,p000001s000001w000063,33.215,33.845,probably,n
63,p000001s000001w000064,33.845,34.26,for,n
64,p000001s000001w000065,34.26,34.675,my,n
65,p000001s000001w000066,34.675,35.46,birthday,n
66,p000001s000001w000067,35.46,36.63,last,n
67,p000001s000001w000068,36.63,36.65,"year,",n
68,p000001s000001w000069,36.65,36.68,WWWWW,s
69,p000001s000001w000070,36.68,36.835,WHICH,s
70,p000001s000001w000071,36.835,37.105,um,i
71,p000001s000001w000072,37.105,37.435,WU,s
72,p000001s000001w000073,37.435,37.44,WWWWWW,s
73,p000001s000001w000074,37.44,37.86,WWWWWW,s
74,p000001s000001w000075,37.86,38.915,WO,s
75,p000001s000001w000076,38.915,39.24,WAS,s
76,p000001s000001w000077,39.24,39.315,in,n
77,p000001s000001w000078,39.315,39.605,fact,n
78,p000001s000001w000079,39.605,39.665,U,s
79,p000001s000001w000080,39.665,39.985,A,s
80,p000001s000001w000081,39.985,40.47,"cat,",n
81,p000001s000001w000082,40.47,41.5,g,n
82,p000001s000001w000083,41.5,41.785,um,i
83,p000001s000001w000084,41.785,42.23,HHHOO,s
84,p000001s000001w000085,42.23,42.345,I've,n
85,p000001s000001w000086,42.345,42.685,called,n
86,p000001s000001w000087,42.685,43.39,"Amber,",n
87,p000001s000001w000088,43.39,43.71,because,n
88,p000001s000001w000089,43.71,44,her,n
89,p000001s000001w000090,44,44.55,eyes,n
90,p000001s000001w000091,44.55,44.765,are,n
91,p000001s000001w000092,44.765,45.285,amber,n
92,p000001s000001w000093,45.285,46.57,coloured.,n
93,p000001s000001w000094,46.57,47.65,"Erm,",i
94,p000001s000001w000095,47.65,48.285,and,n
95,p000001s000001w000096,48.285,48.81,she's,n
96,p000001s000001w000097,48.81,49.365,fat,n
97,p000001s000001w000098,49.365,49.655,and,n
98,p000001s000001w000099,49.655,50.1,won't,n
99,p000001s000001w000100,50.1,50.44,STO,s
100,p000001s000001w000101,50.44,50.9,STOP,s
101,p000001s000001w000102,50.9,51.56,eating.,n
102,p000001s000001w000103,51.56,53.51,Erm,n
103,p000001s000001w000104,53.51,54.69,AND,w
104,p000001s000001w000105,54.69,55.175,AND,w
105,p000001s000001w000106,55.175,55.63,she's,n
106,p000001s000001w000107,55.63,56.225,extremely,n
107,p000001s000001w000108,56.225,57.395,"naughty,",n
108,p000001s000001w000109,57.395,57.55,"um,",i
109,p000001s000001w000110,57.55,58.63,and,n
110,p000001s000001w000111,58.63,59.525,always,n
111,p000001s000001w000112,59.525,59.95,tries,n
112,p000001s000001w000113,59.95,60.18,to,n
113,p000001s000001w000114,60.18,60.525,eat,n
114,p000001s000001w000115,60.525,61.095,"something,",n
115,p000001s000001w000116,61.095,61.205,and,n
116,p000001s000001w000117,61.205,61.72,SSSSS,p
117,p000001s000001w000118,61.72,62.38,TEALS,p
118,p000001s000001w000119,62.38,62.79,um,i
119,p000001s000001w000120,62.79,63.385,food,n
120,p000001s000001w000121,63.385,64.52,from,n
121,p000001s000001w000122,64.52,64.74,all,n
122,p000001s000001w000123,64.74,65.235,over,n
123,p000001s000001w000124,65.235,65.305,the,n
124,p000001s000001w000125,65.305,66.175,place.,n
125,p000001s000001w000126,66.175,66.345,"Um,",i
126,p000001s000001w000127,66.345,68.105,and,n
127,p000001s000001w000128,68.105,69.235,also,n
128,p000001s000001w000129,69.235,69.44,JU,s
129,p000001s000001w000130,69.44,69.72,JUST,s
130,p000001s000001w000131,69.72,70.92,is,n
131,p000001s000001w000132,70.92,71.25,a,n
132,p000001s000001w000133,71.25,71.65,pain,n
133,p000001s000001w000134,71.65,72.83,really.,n
134,p000001s000001w000135,72.83,73.125,"Um,",i
135,p000001s000001w000136,73.125,73.8,I've,n
136,p000001s000001w000137,73.8,74.93,got,n
137,p000001s000001w000138,74.93,75.935,WWWWW,s
138,p000001s000001w000139,75.935,76.22,WU,s
139,p000001s000001w000140,76.22,76.53,WUN,s
140,p000001s000001w000141,76.53,76.83,DI,s
141,p000001s000001w000142,76.83,77.33,DI,s
142,p000001s000001w000143,77.33,78.045,D,s
143,p000001s000001w000144,78.045,80.1,D,s
144,p000001s000001w000145,80.1,80.77,DIFFERENT,s
145,p000001s000001w000146,80.77,80.96,um,i
146,p000001s000001w000147,80.96,80.96,RRRRR,s
147,p000001s000001w000148,80.96,80.97,RRRRR,s
148,p000001s000001w000149,80.97,81.49,REE,s
149,p000001s000001w000150,81.49,82.495,REEM,s
150,p000001s000001w000151,82.495,84.715,REEMU,s
151,p000001s000001w000152,84.715,84.94,MU,s
152,p000001s000001w000153,84.94,85.3,MOAT,s
153,p000001s000001w000154,85.3,85.76,controlled,n
154,p000001s000001w000155,85.76,86.075,car,n
155,p000001s000001w000156,86.075,86.445,called,n
156,p000001s000001w000157,86.445,86.69,the,n
157,p000001s000001w000158,86.69,87.64,Dirt,n
158,p000001s000001w000159,87.64,88.325,"Thrasher,",n
159,p000001s000001w000160,88.325,89.05,which,n
160,p000001s000001w000161,89.05,89.22,AR,s
161,p000001s000001w000162,89.22,89.545,I,n
162,p000001s000001w000163,89.545,89.925,um,i
163,p000001s000001w000164,89.925,90.4,raced,n
164,p000001s000001w000165,90.4,90.995,WU,s
165,p000001s000001w000166,90.995,91.325,WUTH,w
166,p000001s000001w000167,91.325,91.495,WITH,w
167,p000001s000001w000168,91.495,91.675,the,n
168,p000001s000001w000169,91.675,92.665,car,n
169,p000001s000001w000170,92.665,92.77,U,s
170,p000001s000001w000171,92.77,92.82,U,s
171,p000001s000001w000172,92.82,92.85,I,s
172,p000001s000001w000173,92.85,93.015,I,s
173,p000001s000001w000174,93.015,93.52,I,s
174,p000001s000001w000175,93.52,95.595,GOG,w
175,p000001s000001w000176,95.595,95.865,I,s
176,p000001s000001w000177,95.865,95.975,G,s
177,p000001s000001w000178,95.975,96.165,GOT,w
178,p000001s000001w000179,96.165,96.37,GOT,w
179,p000001s000001w000180,96.37,96.565,GOT,w
180,p000001s000001w000181,96.565,96.885,for,n
181,p000001s000001w000182,96.885,97.295,um,i
182,p000001s000001w000183,97.295,97.565,CR,s
183,p000001s000001w000184,97.565,98.34,C,s
184,p000001s000001w000185,98.34,99.39,CR,s
185,p000001s000001w000186,99.39,99.49,CRI,s
186,p000001s000001w000187,99.49,103.035,CRRRRRRISTMAS.,s
187,p000001s000001w000188,103.035,103.295,"Erm,",i
188,p000001s000001w000189,103.295,103.445,this,n
189,p000001s000001w000190,103.445,103.62,goes,n
190,p000001s000001w000191,103.62,104.01,much,n
191,p000001s000001w000192,104.01,104.21,much,n
192,p000001s000001w000193,104.21,105.01,"faster,",n
193,p000001s000001w000194,105.01,105.385,WI,s
194,p000001s000001w000195,105.385,105.665,WICH,s
195,p000001s000001w000196,105.665,105.76,is,n
196,p000001s000001w000197,105.76,106.345,FFFFFFFOUR,s
197,p000001s000001w000198,106.345,106.78,FOUR,s
198,p000001s000001w000199,106.78,107.205,WI,s
199,p000001s000001w000200,107.205,107.53,WU,s
200,p000001s000001w000201,107.53,107.65,WEE,s
201,p000001s000001w000202,107.65,107.93,WHEEL,s
202,p000001s000001w000203,107.93,108.665,"drive,",n
203,p000001s000001w000204,108.665,109.46,and,n
204,p000001s000001w000205,109.46,109.68,"um,",i
205,p000001s000001w000206,109.68,110.865,and,n
206,p000001s000001w000207,110.865,111.2,it's,n
207,p000001s000001w000208,111.2,111.585,also,n
208,p000001s000001w000209,111.585,111.965,got,n
209,p000001s000001w000210,111.965,112.435,oil,n
210,p000001s000001w000211,112.435,114.125,dampened,n
211,p000001s000001w000212,114.125,118.72,S{x18}US{x46}USPEN,p
212,p000001s000001w000213,118.72,119.46,SS,p
213,p000001s000001w000214,119.46,120.38,SSSSSSU,p
214,p000001s000001w000215,120.38,121.345,"SUSPENSION,",n
215,p000001s000001w000216,121.345,121.69,"um,",i
216,p000001s000001w000217,121.69,121.835,so,n
217,p000001s000001w000218,121.835,122.075,it's,n
218,p000001s000001w000219,122.075,122.405,extremely,n
219,p000001s000001w000220,122.405,123.34,SSSSSSMOOTH,p
220,p000001s000001w000221,123.34,123.68,when,n
221,p000001s000001w000222,123.68,123.83,it,n
222,p000001s000001w000223,123.83,124.39,does,n
223,p000001s000001w000224,124.39,125.065,JUMPSSSSS,p
224,p000001s000001w000225,125.065,125.655,from,n
225,p000001s000001w000226,125.655,126.67,THUM,w
226,p000001s000001w000227,126.67,126.925,THE,w
227,p000001s000001w000228,126.925,127.085,THE,w
228,p000001s000001w000229,127.085,127.735,steps,n
229,p000001s000001w000230,127.735,128.065,O,s
230,p000001s000001w000231,128.065,128.63,OF,s
231,p000001s000001w000232,128.63,128.875,um,i
232,p000001s000001w000233,128.875,129.165,my,n
233,p000001s000001w000234,129.165,129.985,garden,n
234,p000001s000001w000235,129.985,131.565,AND,w
235,p000001s000001w000236,131.565,131.975,AND,w
236,p000001s000001w000237,131.975,132.5,goes,n
237,p000001s000001w000238,132.5,132.775,in,n
238,p000001s000001w000239,132.775,132.905,the,n
239,p000001s000001w000240,132.905,133.12,garden,n
240,p000001s000001w000241,133.12,133.125,and,n
241,p000001s000001w000242,133.125,133.17,ALL,ph
242,p000001s000001w000243,133.17,133.18,TH,ph
243,p000001s000001w000244,133.18,133.88,TH,ph
244,p000001s000001w000245,133.88,134.07,ALL,ph
245,p000001s000001w000246,134.07,134.69,sorts,n
246,p000001s000001w000247,134.69,135.03,of,n
247,p000001s000001w000248,135.03,136.44,stuff.,n
