,title,start_time,end_time,word,stutter_type
81,p000001s000001w000082,61.405,61.665,three,n
82,p000001s000001w000083,61.665,61.81,being,n
83,p000001s000001w000084,61.81,62.12,the,n
84,p000001s000001w000085,62.12,63.53,highest.,n
85,p000001s000001w000086,63.53,64.82,Your,n
86,p000001s000001w000087,64.82,65.3,commander,n
87,p000001s000001w000088,65.3,65.445,can,n
88,p000001s000001w000089,65.445,65.895,only,n
89,p000001s000001w000090,65.895,66.825,build,n
90,p000001s000001w000091,66.825,66.985,a,n
91,p000001s000001w000092,66.985,67.4,CERTAIN,s
92,p000001s000001w000093,67.4,67.895,amount,n
93,p000001s000001w000094,67.895,68.4,of,n
94,p000001s000001w000095,68.4,72.945,structures,n
95,p000001s000001w000096,72.945,74.74,but,n
96,p000001s000001w000097,74.74,75.15,every,n
97,p000001s000001w000098,75.15,76.615,construction,n
98,p000001s000001w000099,76.615,77.21,structure,n
99,p000001s000001w000100,77.21,77.885,like,n
100,p000001s000001w000101,77.885,78.41,cablelab,n
101,p000001s000001w000102,78.41,79.615,and,n
102,p000001s000001w000103,79.615,79.995,tank,n
103,p000001s000001w000104,79.995,80.99,bases,n
104,p000001s000001w000105,80.99,81.185,can,n
105,p000001s000001w000106,81.185,81.56,build,n
106,p000001s000001w000107,81.56,81.57,a,n
107,p000001s000001w000108,81.57,83.085,construction,n
108,p000001s000001w000109,83.085,83.835,cable,n
109,p000001s000001w000110,83.835,84.405,construction,n
110,p000001s000001w000111,84.405,85.13,vehicle,n
111,p000001s000001w000112,85.13,85.775,and,n
112,p000001s000001w000113,85.775,86.06,then,n
113,p000001s000001w000114,86.06,86.295,they,n
114,p000001s000001w000115,86.295,86.615,can,n
115,p000001s000001w000116,86.615,86.98,build,n
116,p000001s000001w000117,86.98,87.075,the,n
117,p000001s000001w000118,87.075,87.785,advanced,n
118,p000001s000001w000119,87.785,88.62,plant,n
119,p000001s000001w000120,88.62,89.06,and,n
120,p000001s000001w000121,89.06,89.94,then,n
121,p000001s000001w000122,89.94,90.12,the,n
122,p000001s000001w000123,90.12,90.51,advanced,n
123,p000001s000001w000124,90.51,90.745,plant,n
124,p000001s000001w000125,90.745,91.285,can,n
125,p000001s000001w000126,91.285,91.33,make,n
126,p000001s000001w000127,91.33,91.695,level,n
127,p000001s000001w000128,91.695,92.325,two,n
128,p000001s000001w000129,92.325,92.84,cables,n
129,p000001s000001w000130,92.84,93.205,and,n
130,p000001s000001w000131,93.205,93.505,level,n
131,p000001s000001w000132,93.505,93.605,two,n
132,p000001s000001w000133,93.605,94.155,tanks,n
133,p000001s000001w000134,94.155,94.48,and,n
134,p000001s000001w000135,94.48,95.95,then,n
135,p000001s000001w000136,95.95,96.535,advanced,n
136,p000001s000001w000137,96.535,97.25,construction,n
137,p000001s000001w000138,97.25,97.57,cable,n
138,p000001s000001w000139,97.57,97.91,or,n
139,p000001s000001w000140,97.91,100.72,tank.,n
140,p000001s000001w000141,100.72,101.22,And,n
141,p000001s000001w000142,101.22,101.665,they,n
142,p000001s000001w000143,101.665,102.23,can,n
143,p000001s000001w000144,102.23,102.42,build,n
144,p000001s000001w000145,102.42,102.7,level,n
145,p000001s000001w000146,102.7,102.925,three,n
146,p000001s000001w000147,102.925,104.435,BUILDINGS.,s
147,p000001s000001w000148,104.435,104.585,As,n
148,p000001s000001w000149,104.585,104.845,well,n
149,p000001s000001w000150,104.845,104.955,as,n
150,p000001s000001w000151,104.955,105.27,that,n
151,p000001s000001w000152,105.27,105.635,THERE,ph
152,p000001s000001w000153,105.635,105.905,ARE,ph
153,p000001s000001w000154,105.905,107.3,THERE,ph
154,p000001s000001w000155,107.3,107.48,ARE,ph
155,p000001s000001w000156,107.48,110.22,THERE,ph
156,p000001s000001w000157,110.22,110.49,ARE,ph
157,p000001s000001w000158,110.49,110.745,er,i
158,p000001s000001w000159,110.745,110.97,two,n
159,p000001s000001w000160,110.97,111.185,teams,n
160,p000001s000001w000161,111.185,111.545,and,n
161,p000001s000001w000162,111.545,111.815,there,n
162,p000001s000001w000163,111.815,112.34,aretwo,n
163,p000001s000001w000164,112.34,112.905,modes:,n
164,p000001s000001w000165,112.905,113.65,skirmish,n
165,p000001s000001w000166,113.65,113.8,which,n
166,p000001s000001w000167,113.8,114.06,can,n
167,p000001s000001w000168,114.06,114.08,be,n
168,p000001s000001w000169,114.08,114.425,four,n
169,p000001s000001w000170,114.425,114.9,players.,n
170,p000001s000001w000171,114.9,116.015,You,n
171,p000001s000001w000172,116.015,116.41,and,n
172,p000001s000001w000173,116.41,116.68,three,n
173,p000001s000001w000174,116.68,117.075,computer,n
174,p000001s000001w000175,117.075,120.28,players.,n
175,p000001s000001w000176,120.28,120.535,You,n
176,p000001s000001w000177,120.535,120.99,can,n
177,p000001s000001w000178,120.99,121.49,have,n
178,p000001s000001w000179,121.49,126.03,ALLIES,s
179,p000001s000001w000180,126.03,129.255,and,n
180,p000001s000001w000181,129.255,130.405,then,n
181,p000001s000001w000182,130.405,130.56,the,n
182,p000001s000001w000183,130.56,130.73,other,n
183,p000001s000001w000184,130.73,131.15,type,n
184,p000001s000001w000185,131.15,132.205,is,n
185,p000001s000001w000186,132.205,132.625,a,n
186,p000001s000001w000187,132.625,133.135,campaign,n
187,p000001s000001w000188,133.135,134.355,AN,s
188,p000001s000001w000189,134.355,134.585,AND,s
189,p000001s000001w000190,134.585,134.65,there,n
190,p000001s000001w000191,134.65,134.9,are,n
191,p000001s000001w000192,134.9,135.4,fifty,n
192,p000001s000001w000193,135.4,135.795,missions,n
193,p000001s000001w000194,135.795,135.965,in,n
194,p000001s000001w000195,135.965,136.18,all.,n
195,p000001s000001w000196,136.18,136.52,Twenty,n
196,p000001s000001w000197,136.52,137.145,five,n
197,p000001s000001w000198,137.145,137.835,missions,n
198,p000001s000001w000199,137.835,138.285,for,n
199,p000001s000001w000200,138.285,140.21,each,n
200,p000001s000001w000201,140.21,140.75,side.,n
201,p000001s000001w000202,140.75,141.775,there,n
202,p000001s000001w000203,141.775,141.84,are,n
203,p000001s000001w000204,141.84,142.235,also,n
204,p000001s000001w000205,142.235,143.01,two,n
205,p000001s000001w000206,143.01,143.87,ADDITIONAL,s
206,p000001s000001w000207,143.87,144.145,add,n
207,p000001s000001w000208,144.145,144.36,on,n
208,p000001s000001w000209,144.36,144.78,cd's,n
209,p000001s000001w000210,144.78,145.79,called,n
210,p000001s000001w000211,145.79,146.09,total,n
211,p000001s000001w000212,146.09,146.525,anhiliation,n
212,p000001s000001w000213,146.525,146.895,battle,n
213,p000001s000001w000214,146.895,148.05,tactics,n
214,p000001s000001w000215,148.05,148.245,which,n
215,p000001s000001w000216,148.245,148.855,contains,n
216,p000001s000001w000217,148.855,149.26,battle,n
217,p000001s000001w000218,149.26,149.505,tactics,n
218,p000001s000001w000219,149.505,150.195,missions,n
219,p000001s000001w000220,150.195,151.15,for,n
220,p000001s000001w000221,151.15,151.39,both,n
221,p000001s000001w000222,151.39,152.33,sides,n
222,p000001s000001w000223,152.33,153.2,and,n
223,p000001s000001w000224,153.2,153.26,a,n
224,p000001s000001w000225,153.26,154.205,special,n
225,p000001s000001w000226,154.205,156.31,mission,n
226,p000001s000001w000227,156.31,156.83,FOR,ph
227,p000001s000001w000228,156.83,157.035,THE,ph
228,p000001s000001w000229,157.035,157.58,ARM,ph
229,p000001s000001w000230,157.58,157.695,FOR,ph
230,p000001s000001w000231,157.695,157.815,THE,ph
231,p000001s000001w000232,157.815,158.035,ARM,ph
232,p000001s000001w000233,158.035,158.155,which,n
233,p000001s000001w000234,158.155,158.775,is,n
234,p000001s000001w000235,158.775,158.945,like,n
235,p000001s000001w000236,158.945,159.215,the,n
236,p000001s000001w000237,159.215,159.715,rebel,n
237,p000001s000001w000238,159.715,160.21,side,n
238,p000001s000001w000239,160.21,162.34,called,n
239,p000001s000001w000240,162.34,164.36,{U,n
240,p000001s000001w000241,164.36,164.36,?},n
