,title,start_time,end_time,word,stutter_type
213,p000001s000001w000214,148.265,148.47,um,s
214,p000001s000001w000215,148.47,149.33,ERCLLLLLLLLLLLAUDIE,s
215,p000001s000001w000216,149.33,149.51,opened,n
216,p000001s000001w000217,149.51,149.815,ANUNNNNNNNANANANOTHER,s
217,p000001s000001w000218,149.815,150.165,PPPP,s
218,p000001s000001w000219,150.165,150.485,PRU,s
219,p000001s000001w000220,150.485,152.675,PRRRR,s
220,p000001s000001w000221,152.675,154.24,RESENT.,s
221,p000001s000001w000222,154.24,155.045,Um,s
222,p000001s000001w000223,155.045,156.305,WWWWE,s
223,p000001s000001w000224,156.305,156.435,um,s
224,p000001s000001w000225,156.435,156.855,CHCH,s
225,p000001s000001w000226,156.855,157.145,CHOSE,s
226,p000001s000001w000227,157.145,157.53,the,n
227,p000001s000001w000228,157.53,157.69,RRRRRRRRR,s
228,p000001s000001w000229,157.69,158.88,RIGGEST,s
229,p000001s000001w000230,158.88,159.2,one,n
230,p000001s000001w000231,159.2,160.7,WWWIWIW{x10}I,s
231,p000001s000001w000232,160.7,160.94,WWW,s
232,p000001s000001w000233,160.94,164.03,WWWWWWHICH,s
233,p000001s000001w000234,164.03,164.375,was,n
234,p000001s000001w000235,164.375,165.28,F{x9}RRRROM,s
235,p000001s000001w000236,165.28,165.455,my,n
236,p000001s000001w000237,165.455,166.54,"dad,",n
237,p000001s000001w000238,166.54,166.745,which,n
238,p000001s000001w000239,166.745,166.96,had,n
239,p000001s000001w000240,166.96,166.965,a,n
240,p000001s000001w000241,166.965,166.965,K,s
241,p000001s000001w000242,166.965,166.965,K,s
242,p000001s000001w000243,166.965,166.965,K,s
243,p000001s000001w000244,166.965,166.965,KKKK,s
244,p000001s000001w000245,166.965,167.245,KKK,s
245,p000001s000001w000246,167.245,171.555,KKKKKKKKKK,s
246,p000001s000001w000247,171.555,172.615,KEYBOARD,s
247,p000001s000001w000248,172.615,172.765,in,n
248,p000001s000001w000249,172.765,172.94,it.,n
249,p000001s000001w000250,172.94,173.28,Erm,n
250,p000001s000001w000251,173.28,174.95,W{x8}HICH,s
251,p000001s000001w000252,174.95,175.375,had,n
252,p000001s000001w000253,175.375,175.65,um,s
253,p000001s000001w000254,175.65,176.33,six,n
254,p000001s000001w000255,176.33,178.885,"MMMMMUMEMORIES,",s
255,p000001s000001w000256,178.885,179.14,A,s
256,p000001s000001w000257,179.14,179.23,drum,n
257,p000001s000001w000258,179.23,181.88,SSSU,s
258,p000001s000001w000259,181.88,182.115,UM,s
259,p000001s000001w000260,182.115,182.405,"THET,",s
260,p000001s000001w000261,182.405,182.75,um,s
261,p000001s000001w000262,182.75,183.215,A,s
262,p000001s000001w000263,183.215,185.85,hundred,n
263,p000001s000001w000264,185.85,187.3,"R(x48)HYTHMS,",n
264,p000001s000001w000265,187.3,187.54,and,n
265,p000001s000001w000266,187.54,188.26,TWOHHHHHUNDRED,s
266,p000001s000001w000267,188.26,190.915,"tunes,",n
267,p000001s000001w000268,190.915,191.56,which,n
268,p000001s000001w000269,191.56,191.9,YYYYYYYY,s
269,p000001s000001w000270,191.9,191.94,YOU,s
270,p000001s000001w000271,191.94,192.145,could,n
271,p000001s000001w000272,192.145,192.63,also,n
272,p000001s000001w000273,192.63,193.01,have,n
273,p000001s000001w000274,193.01,193.095,in,n
274,p000001s000001w000275,193.095,193.32,the,n
275,p000001s000001w000276,193.32,193.855,tunes,n
276,p000001s000001w000277,193.855,194.03,it,n
277,p000001s000001w000278,194.03,194.22,had,n
278,p000001s000001w000279,194.22,196.225,S{x11}ISISYNTH,s
279,p000001s000001w000280,196.225,196.635,"TONE,",s
280,p000001s000001w000281,196.635,196.825,um,s
281,p000001s000001w000282,196.825,198.255,A{x9},s
282,p000001s000001w000283,198.255,199.55,drum,n
283,p000001s000001w000284,199.55,199.765,"set,",n
284,p000001s000001w000285,199.765,200.175,and,n
285,p000001s000001w000286,200.175,203.515,Y{x14}USERS,s
286,p000001s000001w000287,203.515,205.12,tone.,n
