,title,start_time,end_time,word,stutter_type
65,p000001s000001w000066,35.35,35.35,have,n
66,p000001s000001w000067,35.35,35.35,it,n
67,p000001s000001w000068,35.35,35.35,in,n
68,p000001s000001w000069,35.35,35.35,uh,i
69,p000001s000001w000070,35.35,35.39,N,s
70,p000001s000001w000071,35.39,36.86,NINE,s
71,p000001s000001w000072,36.86,39.275,months,n
72,p000001s000001w000073,39.275,39.275,and,n
73,p000001s000001w000074,39.275,39.275,I'm,n
74,p000001s000001w000075,39.275,39.33,really,n
75,p000001s000001w000076,39.33,39.385,L,s
76,p000001s000001w000077,39.385,40.165,LOOKING,s
77,p000001s000001w000078,40.165,47.715,F,s
78,p000001s000001w000079,47.715,51.175,FORWARD,s
79,p000001s000001w000080,51.175,51.35,to,n
80,p000001s000001w000081,51.35,51.45,it.,n
81,p000001s000001w000082,51.45,51.915,Um,i
82,p000001s000001w000083,51.915,51.965,my,n
83,p000001s000001w000084,51.965,52.69,aunty,n
84,p000001s000001w000085,52.69,52.69,W,s
85,p000001s000001w000086,52.69,52.735,W,s
86,p000001s000001w000087,52.735,52.81,um,i
87,p000001s000001w000088,52.81,52.93,used,n
88,p000001s000001w000089,52.93,53.055,to,n
89,p000001s000001w000090,53.055,55.36,have,n
90,p000001s000001w000091,55.36,55.475,two,n
91,p000001s000001w000092,55.475,56.48,dogs,n
92,p000001s000001w000093,56.48,56.79,and,n
93,p000001s000001w000094,56.79,57.14,a,n
94,p000001s000001w000095,57.14,58.855,cat,n
95,p000001s000001w000096,58.855,59.17,but,n
96,p000001s000001w000097,59.17,59.655,then,n
97,p000001s000001w000098,59.655,60.015,she,n
98,p000001s000001w000099,60.015,60.21,uh,i
99,p000001s000001w000100,60.21,62.17,WW,s
100,p000001s000001w000101,62.17,62.215,A,s
101,p000001s000001w000102,62.215,62.65,ADOPTED,s
102,p000001s000001w000103,62.65,62.845,a,n
103,p000001s000001w000104,62.845,63.175,W,s
104,p000001s000001w000105,63.175,64.99,um,i
105,p000001s000001w000106,64.99,65.105,a,n
106,p000001s000001w000107,65.105,66.24,dog,n
107,p000001s000001w000108,66.24,66.325,with,n
108,p000001s000001w000109,66.325,66.33,three,n
109,p000001s000001w000110,66.33,66.975,legs,n
110,p000001s000001w000111,66.975,67.295,and,n
111,p000001s000001w000112,67.295,67.455,she,n
112,p000001s000001w000113,67.455,68.01,had,n
113,p000001s000001w000114,68.01,68.53,to,n
114,p000001s000001w000115,68.53,68.72,T,s
115,p000001s000001w000116,68.72,68.95,TA,s
116,p000001s000001w000117,68.95,69.025,TAKE,s
117,p000001s000001w000118,69.025,69.03,it,n
118,p000001s000001w000119,69.03,69.03,in,n
119,p000001s000001w000120,69.03,69.03,a,n
120,p000001s000001w000121,69.03,69.03,hotel,n
121,p000001s000001w000122,69.03,69.13,with,n
122,p000001s000001w000123,69.13,69.155,her,n
123,p000001s000001w000124,69.155,69.535,that,n
124,p000001s000001w000125,69.535,70.495,W,s
125,p000001s000001w000126,70.495,71.525,WASN'T,s
126,p000001s000001w000127,71.525,72.265,allowed,n
127,p000001s000001w000128,72.265,72.36,and,n
128,p000001s000001w000129,72.36,74.45,then,n
129,p000001s000001w000130,74.45,74.595,she,n
130,p000001s000001w000131,74.595,74.805,hid,n
131,p000001s000001w000132,74.805,74.925,it,n
132,p000001s000001w000133,74.925,74.98,in,n
133,p000001s000001w000134,74.98,75.365,the,n
134,p000001s000001w000135,75.365,76.025,bag,n
135,p000001s000001w000136,76.025,76.145,so,n
136,p000001s000001w000137,76.145,76.845,when,n
137,p000001s000001w000138,76.845,77.195,she,n
138,p000001s000001w000139,77.195,77.225,went,n
139,p000001s000001w000140,77.225,77.225,up,n
140,p000001s000001w000141,77.225,77.225,in,n
141,p000001s000001w000142,77.225,77.36,the,n
142,p000001s000001w000143,77.36,78.35,elevator,n
143,p000001s000001w000144,78.35,78.45,with,n
144,p000001s000001w000145,78.45,78.475,other,n
145,p000001s000001w000146,78.475,78.57,people,n
146,p000001s000001w000147,78.57,79.08,it,n
147,p000001s000001w000148,79.08,79.53,SA,s
148,p000001s000001w000149,79.53,80.81,SA,s
149,p000001s000001w000150,80.81,82.3,STARTED,s
150,p000001s000001w000151,82.3,82.555,to,n
151,p000001s000001w000152,82.555,82.925,bark,n
152,p000001s000001w000153,82.925,83.21,so,n
153,p000001s000001w000154,83.21,83.215,she,n
154,p000001s000001w000155,83.215,83.245,SHE,s
155,p000001s000001w000156,83.245,84.08,HA,s
156,p000001s000001w000157,84.08,84.605,SO,s
157,p000001s000001w000158,84.605,84.865,she,n
158,p000001s000001w000159,84.865,85.775,had,n
159,p000001s000001w000160,85.775,86.435,to,n
160,p000001s000001w000161,86.435,86.785,cough,n
161,p000001s000001w000162,86.785,87.07,to,n
162,p000001s000001w000163,87.07,87.16,sad,n
163,p000001s000001w000164,87.16,88.33,up,n
164,p000001s000001w000165,88.33,88.37,the,n
165,p000001s000001w000166,88.37,88.87,barking.,n
166,p000001s000001w000167,88.87,91.575,and,n
167,p000001s000001w000168,91.575,93,um,i
168,p000001s000001w000169,93,93.3,she's,n
169,p000001s000001w000170,93.3,96.195,a,n
170,p000001s000001w000171,96.195,96.23,um,i
171,p000001s000001w000172,96.23,97.13,I�m,n
172,p000001s000001w000173,97.13,97.13,N,s
173,p000001s000001w000174,97.13,97.365,NOT,s
174,p000001s000001w000175,97.365,97.55,sure,n
175,p000001s000001w000176,97.55,98.025,if,n
176,p000001s000001w000177,98.025,98.39,this,n
177,p000001s000001w000178,98.39,99.03,TRUE,n
178,p000001s000001w000179,99.03,99.09,or,n
179,p000001s000001w000180,99.09,100.08,not,n
180,p000001s000001w000181,100.08,100.085,a,n
181,p000001s000001w000182,100.085,100.315,guide,n
182,p000001s000001w000183,100.315,100.39,dog,n
183,p000001s000001w000184,100.39,101.435,and,n
184,p000001s000001w000185,101.435,101.845,N,s
185,p000001s000001w000186,101.845,101.855,animal,n
186,p000001s000001w000187,101.855,101.92,worker,n
187,p000001s000001w000188,101.92,103.13,vet,n
188,p000001s000001w000189,103.13,103.74,person,n
189,p000001s000001w000190,103.74,105.195,and,n
190,p000001s000001w000191,105.195,105.31,that,n
191,p000001s000001w000192,105.31,105.455,why,n
192,p000001s000001w000193,105.455,105.915,she,n
193,p000001s000001w000194,105.915,106.86,has,n
194,p000001s000001w000195,106.86,106.93,L,s
195,p000001s000001w000196,106.93,112.935,LOTS,s
196,p000001s000001w000197,112.935,112.965,of,n
197,p000001s000001w000198,112.965,113.185,animals.,n
198,p000001s000001w000199,113.185,113.48,Um,i
199,p000001s000001w000200,113.48,113.485,L,s
200,p000001s000001w000201,113.485,113.515,LADDIE,s
201,p000001s000001w000202,113.515,113.715,this,n
202,p000001s000001w000203,113.715,113.845,um,i
203,p000001s000001w000204,113.845,113.845,one,n
204,p000001s000001w000205,113.845,113.97,dog,n
205,p000001s000001w000206,113.97,114.34,that,n
206,p000001s000001w000207,114.34,114.34,she,n
207,p000001s000001w000208,114.34,114.75,has,n
208,p000001s000001w000209,114.75,114.835,I,n
209,p000001s000001w000210,114.835,115.355,IT'S,s
210,p000001s000001w000211,115.355,115.465,a,n
211,p000001s000001w000212,115.465,115.465,L,s
212,p000001s000001w000213,115.465,116.42,LASSIE,s
213,p000001s000001w000214,116.42,117.27,breed,n
214,p000001s000001w000215,117.27,117.545,and,n
215,p000001s000001w000216,117.545,117.825,um,i
216,p000001s000001w000217,117.825,117.9,W,s
217,p000001s000001w000218,117.9,117.9,WE,s
218,p000001s000001w000219,117.9,118.125,got,n
219,p000001s000001w000220,118.125,121.245,quite,n
220,p000001s000001w000221,121.245,122.455,attached,n
221,p000001s000001w000222,122.455,122.51,and,n
222,p000001s000001w000223,122.51,122.73,um,i
223,p000001s000001w000224,122.73,122.785,he,n
224,p000001s000001w000225,122.785,122.855,used,n
225,p000001s000001w000226,122.855,125.155,to,n
226,p000001s000001w000227,125.155,125.525,um,i
227,p000001s000001w000228,125.525,125.75,S,s
228,p000001s000001w000229,125.75,127.54,SIT,s
229,p000001s000001w000230,127.54,127.7,on,n
230,p000001s000001w000231,127.7,127.71,M,s
231,p000001s000001w000232,127.71,128.95,MY,s
232,p000001s000001w000233,128.95,128.95,lap,n
233,p000001s000001w000234,128.95,128.955,and,n
234,p000001s000001w000235,128.955,128.96,L,s
235,p000001s000001w000236,128.96,129.28,LICK,s
236,p000001s000001w000237,129.28,129.345,my,n
237,p000001s000001w000238,129.345,131.28,feet.,n
