,title,start_time,end_time,word,stutter_type
75,p000001s000001w000076,55.335,55.695,house,n
76,p000001s000001w000077,55.695,55.835,is,n
77,p000001s000001w000078,55.835,56.005,in,n
78,p000001s000001w000079,56.005,57.005,IE,s
79,p000001s000001w000080,57.005,59.22,IEgeware.,n
80,p000001s000001w000081,59.22,60.155,And,n
81,p000001s000001w000082,60.155,60.32,um.,s
82,p000001s000001w000083,60.32,60.96,And,n
83,p000001s000001w000084,60.96,61.135,I've,n
84,p000001s000001w000085,61.135,61.54,got,n
85,p000001s000001w000086,61.54,61.65,three,n
86,p000001s000001w000087,61.65,62.065,friends,n
87,p000001s000001w000088,62.065,62.18,at,n
88,p000001s000001w000089,62.18,63.375,"WWWWWWeston,",n
89,p000001s000001w000090,63.375,64.865,ONE'S,s
90,p000001s000001w000091,64.865,65.12,ONE,s
91,p000001s000001w000092,65.12,65.2,is,n
92,p000001s000001w000093,65.2,65.535,called,n
93,p000001s000001w000094,65.535,65.87,James,n
94,p000001s000001w000095,65.87,66.295,"Elgar,",n
95,p000001s000001w000096,66.295,67.735,one,n
96,p000001s000001w000097,67.735,67.82,is,n
97,p000001s000001w000098,67.82,68.92,called,n
98,p000001s000001w000099,68.92,69.155,Joe,n
99,p000001s000001w000100,69.155,69.815,Thatcher,n
100,p000001s000001w000101,69.815,70.125,and,n
101,p000001s000001w000102,70.125,70.28,the,n
102,p000001s000001w000103,70.28,70.495,other,n
103,p000001s000001w000104,70.495,70.605,one's,n
104,p000001s000001w000105,70.605,70.87,called,n
105,p000001s000001w000106,70.87,71.025,Lee,n
106,p000001s000001w000107,71.025,72.535,Reeford.,n
107,p000001s000001w000108,72.535,72.775,Lee,n
108,p000001s000001w000109,72.775,73.125,REE,s
109,p000001s000001w000110,73.125,74.035,Lee,n
110,p000001s000001w000111,74.035,74.435,REE,s
111,p000001s000001w000112,74.435,75.275,Reeford,n
112,p000001s000001w000113,75.275,75.505,was,n
113,p000001s000001w000114,75.505,75.64,in,n
114,p000001s000001w000115,75.64,75.93,my,n
115,p000001s000001w000116,75.93,76.925,clas,n
116,p000001s000001w000117,76.925,77.31,s,n
117,p000001s000001w000118,77.31,78.43,at,n
118,p000001s000001w000119,78.43,78.695,Wer,n
119,p000001s000001w000120,78.695,79.04,pole,n
120,p000001s000001w000121,79.04,81.485,"primary,",n
121,p000001s000001w000122,81.485,82.015,AND,s
122,p000001s000001w000123,82.015,82.315,J,s
123,p000001s000001w000124,82.315,82.355,A,s
124,p000001s000001w000125,82.355,82.525,AND,s
125,p000001s000001w000126,82.525,82.92,:ames,n
126,p000001s000001w000127,82.92,84.39,EL,s
127,p000001s000001w000128,84.39,84.85,gar,n
128,p000001s000001w000129,84.85,84.92,LEF,s
129,p000001s000001w000130,84.92,85.435,C,s
130,p000001s000001w000131,85.435,86.44,LEF,s
131,p000001s000001w000132,86.44,87.305,left,n
132,p000001s000001w000133,87.305,88.01,Werpole,n
133,p000001s000001w000134,88.01,89.005,in,n
134,p000001s000001w000135,89.005,89.19,year,n
135,p000001s000001w000136,89.19,91.545,four.,n
136,p000001s000001w000137,91.545,92.305,Now,n
137,p000001s000001w000138,92.305,92.405,he's,n
138,p000001s000001w000139,92.405,92.795,going,n
139,p000001s000001w000140,92.795,92.925,to,n
140,p000001s000001w000141,92.925,93.365,Witton.,n
141,p000001s000001w000142,93.365,95.575,Lee,n
142,p000001s000001w000143,95.575,95.95,REE,s
143,p000001s000001w000144,95.95,96.625,Reeford,n
144,p000001s000001w000145,96.625,96.925,HAD,s
145,p000001s000001w000146,96.925,97.71,HAD,s
146,p000001s000001w000147,97.71,97.81,a,n
147,p000001s000001w000148,97.81,98.765,football,n
148,p000001s000001w000149,98.765,99.595,FA,s
149,p000001s000001w000150,99.595,99.88,team,n
150,p000001s000001w000151,99.88,100.15,"there,",n
151,p000001s000001w000152,100.15,102.365,and,n
152,p000001s000001w000153,102.365,102.775,SO,s
153,p000001s000001w000154,102.775,102.99,SO,s
154,p000001s000001w000155,102.99,102.995,he,n
155,p000001s000001w000156,102.995,103.88,WENT,s
156,p000001s000001w000157,103.88,104.125,WEN,s
157,p000001s000001w000158,104.125,104.855,E-ENT,s
158,p000001s000001w000159,104.855,105.575,off,n
159,p000001s000001w000160,105.575,107.24,WA,s
160,p000001s000001w000161,107.24,107.525,off,n
161,p000001s000001w000162,107.525,107.74,with,n
162,p000001s000001w000163,107.74,110.3,them.,n
163,p000001s000001w000164,110.3,110.52,So,n
164,p000001s000001w000165,110.52,111.405,I,n
165,p000001s000001w000166,111.405,112.075,WAS,s
166,p000001s000001w000167,112.075,112.625,WAS,s
167,p000001s000001w000168,112.625,113.075,alone,n
168,p000001s000001w000169,113.075,113.715,until,n
169,p000001s000001w000170,113.715,114.255,I,n
170,p000001s000001w000171,114.255,114.575,saw,n
171,p000001s000001w000172,114.575,115.31,JAI,s
172,p000001s000001w000173,115.31,115.47,JAI,s
173,p000001s000001w000174,115.47,115.96,James,n
174,p000001s000001w000175,115.96,118.26,"Elgar,",n
175,p000001s000001w000176,118.26,118.495,and,n
176,p000001s000001w000177,118.495,119.55,Joe,n
177,p000001s000001w000178,119.55,120.915,Thatcher.,n
178,p000001s000001w000179,120.915,121.62,And,n
179,p000001s000001w000180,121.62,122.145,Joe,n
180,p000001s000001w000181,122.145,123.125,FAAT,s
181,p000001s000001w000182,123.125,123.38,AA,s
182,p000001s000001w000183,123.38,123.38,AA,s
183,p000001s000001w000184,123.38,123.38,AA,s
184,p000001s000001w000185,123.38,123.38,AA,s
185,p000001s000001w000186,123.38,123.38,AA,s
186,p000001s000001w000187,123.38,123.38,AA,s
187,p000001s000001w000188,123.38,123.38,AA,s
188,p000001s000001w000189,123.38,123.38,AA,s
189,p000001s000001w000190,123.38,123.38,AA,s
190,p000001s000001w000191,123.38,123.38,AA,s
191,p000001s000001w000192,123.38,123.38,AA,s
192,p000001s000001w000193,123.38,123.38,AA,s
193,p000001s000001w000194,123.38,123.72,AA,s
194,p000001s000001w000195,123.72,124.11,cher's,n
195,p000001s000001w000196,124.11,124.23,BRU,s
196,p000001s000001w000197,124.23,124.695,brother,n
197,p000001s000001w000198,124.695,124.805,GOA,s
198,p000001s000001w000199,124.805,124.985,goes,n
199,p000001s000001w000200,124.985,125.72,there,n
