,title,start_time,end_time,word,stutter_type
48,p000001s000001w000049,24.705,25.07,you,n
49,p000001s000001w000050,25.07,25.595,have,n
50,p000001s000001w000051,25.595,27.405,to,n
51,p000001s000001w000052,27.405,27.73,get,n
52,p000001s000001w000053,27.73,28.045,the,n
53,p000001s000001w000054,28.045,28.255,other,n
54,p000001s000001w000055,28.255,29.695,"twenty,",n
55,p000001s000001w000056,29.695,30.055,and,n
56,p000001s000001w000057,30.055,30.345,um,s
57,p000001s000001w000058,30.345,30.425,you,n
58,p000001s000001w000059,30.425,30.545,have,n
59,p000001s000001w000060,30.545,30.7,to,n
60,p000001s000001w000061,30.7,30.815,get,n
61,p000001s000001w000062,30.815,30.895,the,n
62,p000001s000001w000063,30.895,31.11,other,n
63,p000001s000001w000064,31.11,31.705,ten.,n
64,p000001s000001w000065,31.705,32.07,And,n
65,p000001s000001w000066,32.07,32.39,I've,n
66,p000001s000001w000067,32.39,32.84,got,n
67,p000001s000001w000068,32.84,33.345,nineteen,n
68,p000001s000001w000069,33.345,33.375,of,n
69,p000001s000001w000070,33.375,33.735,them,n
70,p000001s000001w000071,33.735,33.875,so,n
71,p000001s000001w000072,33.875,33.96,I,n
72,p000001s000001w000073,33.96,34.16,need,n
73,p000001s000001w000074,34.16,34.435,one,n
74,p000001s000001w000075,34.435,35.49,"more,",n
75,p000001s000001w000076,35.49,35.86,but,n
76,p000001s000001w000077,35.86,36.255,he's,n
77,p000001s000001w000078,36.255,36.565,really,n
78,p000001s000001w000079,36.565,36.93,hard,n
79,p000001s000001w000080,36.93,37.095,to,n
80,p000001s000001w000081,37.095,37.79,get.,n
81,p000001s000001w000082,37.79,38.29,SA,s
82,p000001s000001w000083,38.29,38.685,and,n
83,p000001s000001w000084,38.685,39.44,DI,s
84,p000001s000001w000085,39.44,39.505,is,n
85,p000001s000001w000086,39.505,39.775,"got,",n
86,p000001s000001w000087,39.775,41.295,"um,",s
87,p000001s000001w000088,41.295,42.36,it's,n
88,p000001s000001w000089,42.36,45.785,got,n
89,p000001s000001w000090,45.785,46.3,"lots,",n
90,p000001s000001w000091,46.3,46.635,I,n
91,p000001s000001w000092,46.635,46.71,think,n
92,p000001s000001w000093,46.71,46.925,it's,n
93,p000001s000001w000094,46.925,47.18,got,n
94,p000001s000001w000095,47.18,48.06,five,n
95,p000001s000001w000096,48.06,48.65,different,n
96,p000001s000001w000097,48.65,49.325,"stages,",n
97,p000001s000001w000098,49.325,49.95,THERE'S,s
98,p000001s000001w000099,49.95,51.63,THERE'S,s
99,p000001s000001w000100,51.63,51.885,time,n
100,p000001s000001w000101,51.885,52.635,"attack,",n
101,p000001s000001w000102,52.635,53.185,there's,n
102,p000001s000001w000103,53.185,53.85,"survival,",n
103,p000001s000001w000104,53.85,55.92,there's,n
104,p000001s000001w000105,55.92,56.42,practice,n
105,p000001s000001w000106,56.42,56.985,"mode,",n
106,p000001s000001w000107,56.985,59.34,there's,n
107,p000001s000001w000108,59.34,60.12,um,s
108,p000001s000001w000109,60.12,60.465,freeze,n
109,p000001s000001w000110,60.465,61.125,"mode,",n
110,p000001s000001w000111,61.125,63.3,there's,n
111,p000001s000001w000112,63.3,63.41,um,s
112,p000001s000001w000113,63.41,63.74,option,n
113,p000001s000001w000114,63.74,64.945,mode,n
114,p000001s000001w000115,64.945,65.245,and,n
115,p000001s000001w000116,65.245,66.965,there's,n
116,p000001s000001w000117,66.965,67.49,arcade,n
117,p000001s000001w000118,67.49,67.91,"mode,",n
118,p000001s000001w000119,67.91,68.345,there's,n
119,p000001s000001w000120,68.345,69.24,six.,n
120,p000001s000001w000121,69.24,70.58,And,n
121,p000001s000001w000122,70.58,72.44,"um,",s
122,p000001s000001w000123,72.44,72.785,I'm,n
123,p000001s000001w000124,72.785,73.215,looking,n
124,p000001s000001w000125,73.215,73.7,forward,n
125,p000001s000001w000126,73.7,73.895,to,n
126,p000001s000001w000127,73.895,74.09,this,n
127,p000001s000001w000128,74.09,74.575,game,n
128,p000001s000001w000129,74.575,74.685,in,n
129,p000001s000001w000130,74.685,75.17,about,n
130,p000001s000001w000131,75.17,75.515,a,n
131,p000001s000001w000132,75.515,75.915,"month,",n
132,p000001s000001w000133,75.915,76.705,and,n
133,p000001s000001w000134,76.705,77.145,it's,n
134,p000001s000001w000135,77.145,77.66,called,n
135,p000001s000001w000136,77.66,78.2,Batman,n
136,p000001s000001w000137,78.2,78.56,and,n
137,p000001s000001w000138,78.56,79.76,Robin.,n
138,p000001s000001w000139,79.76,79.79,"Um,",s
139,p000001s000001w000140,79.79,79.905,I,n
140,p000001s000001w000141,79.905,80.115,think,n
141,p000001s000001w000142,80.115,80.46,it's,n
142,p000001s000001w000143,80.46,80.595,a,n
143,p000001s000001w000144,80.595,80.67,two,n
144,p000001s000001w000145,80.67,80.955,player,n
145,p000001s000001w000146,80.955,81.29,game.,n
146,p000001s000001w000147,81.29,82.105,And,n
147,p000001s000001w000148,82.105,82.97,um,s
148,p000001s000001w000149,82.97,84.16,"and,",n
149,p000001s000001w000150,84.16,84.655,"um,",s
150,p000001s000001w000151,84.655,85.065,I'm,n
151,p000001s000001w000152,85.065,85.215,looking,n
152,p000001s000001w000153,85.215,85.68,forward,n
153,p000001s000001w000154,85.68,85.805,to,n
154,p000001s000001w000155,85.805,86.105,that,n
155,p000001s000001w000156,86.105,86.81,and,n
156,p000001s000001w000157,86.81,87.175,after,n
157,p000001s000001w000158,87.175,87.97,that,n
158,p000001s000001w000159,87.97,88.46,I'm,n
159,p000001s000001w000160,88.46,89.54,getting,n
160,p000001s000001w000161,89.54,89.83,A,s
161,p000001s000001w000162,89.83,90.085,A,s
162,p000001s000001w000163,90.085,90.605,different,n
163,p000001s000001w000164,90.605,90.98,"game,",n
164,p000001s000001w000165,90.98,91.175,it's,n
165,p000001s000001w000166,91.175,91.565,called,n
166,p000001s000001w000167,91.565,91.88,ASHOAW,s
167,p000001s000001w000168,91.88,92.815,ASOAWGX,s
168,p000001s000001w000169,92.815,93.41,and,n
169,p000001s000001w000170,93.41,93.81,I,n
170,p000001s000001w000171,93.81,94.155,"it's,",n
171,p000001s000001w000172,94.155,94.195,you,n
172,p000001s000001w000173,94.195,94.485,call,n
173,p000001s000001w000174,94.485,94.84,"it,",n
174,p000001s000001w000175,94.84,95.12,IT'S,s
175,p000001s000001w000176,95.12,95.4,A,s
176,p000001s000001w000177,95.4,95.5,K,s
177,p000001s000001w000178,95.5,96.79,IT'S,s
178,p000001s000001w000179,96.79,97.4,A,s
179,p000001s000001w000180,97.4,98.645,shooting,n
180,p000001s000001w000181,98.645,99.03,game,n
181,p000001s000001w000182,99.03,99.225,I,n
182,p000001s000001w000183,99.225,99.49,think,n
183,p000001s000001w000184,99.49,99.595,it's,n
184,p000001s000001w000185,99.595,99.78,two,n
185,p000001s000001w000186,99.78,100.21,player.,n
186,p000001s000001w000187,100.21,101.04,"Yeah,",n
187,p000001s000001w000188,101.04,101.3,when,n
188,p000001s000001w000189,101.3,101.45,I,n
189,p000001s000001w000190,101.45,101.76,get,n
190,p000001s000001w000191,101.76,101.88,it,n
191,p000001s000001w000192,101.88,102.44,yeah,n
192,p000001s000001w000193,102.44,102.94,I'm,n
193,p000001s000001w000194,102.94,103.335,going,n
194,p000001s000001w000195,103.335,103.39,to,n
195,p000001s000001w000196,103.39,103.43,be,n
196,p000001s000001w000197,103.43,103.805,playing,n
197,p000001s000001w000198,103.805,104.29,with,n
198,p000001s000001w000199,104.29,104.795,it,n
199,p000001s000001w000200,104.795,104.87,a,n
200,p000001s000001w000201,104.87,105.02,lot.,n
201,p000001s000001w000202,105.02,105.08,Uh,s
202,p000001s000001w000203,105.08,107.555,and,n
203,p000001s000001w000204,107.555,109.31,M,s
204,p000001s000001w000205,109.31,110.075,my,n
205,p000001s000001w000206,110.075,110.745,uncle,n
206,p000001s000001w000207,110.745,111.145,he,n
207,p000001s000001w000208,111.145,111.705,got,n
208,p000001s000001w000209,111.705,111.76,a,n
209,p000001s000001w000210,111.76,112.565,Nintendo,n
210,p000001s000001w000211,112.565,113.355,64,n
211,p000001s000001w000212,113.355,113.985,"which,",n
212,p000001s000001w000213,113.985,114.16,and,n
213,p000001s000001w000214,114.16,114.62,he's,n
214,p000001s000001w000215,114.62,114.995,got,n
215,p000001s000001w000216,114.995,115.35,four,n
216,p000001s000001w000217,115.35,116.375,games.,n
217,p000001s000001w000218,116.375,116.92,He's,n
218,p000001s000001w000219,116.92,117.68,got,n
219,p000001s000001w000220,117.68,117.97,Super,n
220,p000001s000001w000221,117.97,118.385,Mario,n
221,p000001s000001w000222,118.385,118.95,Land,n
222,p000001s000001w000223,118.95,120.38,"64,",n
223,p000001s000001w000224,120.38,120.645,he's,n
224,p000001s000001w000225,120.645,121.815,got,n
225,p000001s000001w000226,121.815,122.195,Star,n
226,p000001s000001w000227,122.195,123.305,"Wars,",n
227,p000001s000001w000228,123.305,123.755,he's,n
228,p000001s000001w000229,123.755,123.935,got,n
229,p000001s000001w000230,123.935,124.41,Lilac,n
230,p000001s000001w000231,124.41,125.51,Wars,n
231,p000001s000001w000232,125.51,126.115,and,n
232,p000001s000001w000233,126.115,126.305,he's,n
233,p000001s000001w000234,126.305,126.73,"got,",n
234,p000001s000001w000235,126.73,127.27,I,n
235,p000001s000001w000236,127.27,128.435,can't,n
236,p000001s000001w000237,128.435,129.935,"riMEM,",s
237,p000001s000001w000238,129.935,130.09,he's,n
238,p000001s000001w000239,130.09,130.18,got,n
239,p000001s000001w000240,130.18,130.525,BRAAraid,n
240,p000001s000001w000241,130.525,131.28,Racer.,n
